id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines,line_sim
english/clarejoh/Z400314161,11,4,15,
0fc7fb4d,8,8,15,52.52525252525253
english/clarejoh/Z400314161,11,4,15,
646aa283,10,8,15,50.46728971962617
english/clarejoh/Z400314166,8,3,15,
d2a59645,15,13,15,60.31746031746032
english/clarejoh/Z400314178,15,12,15,
74c6ac7e,14,13,15,44.66019417475729
english/clarejoh/Z400314178,15,12,15,
fd87bdee,13,8,15,48.97959183673469
english/clarejoh/Z400314178,15,12,15,
4d3cdd24,8,5,15,42.69662921348315
english/clarejoh/Z400314178,15,12,15,
03fb9fb1,4,4,15,46.15384615384615
english/clarejoh/Z400314184,8,8,13,
7d6f1467,12,12,13,50.0
english/clarejoh/Z400314196,6,6,11,
1ab0834a,11,11,11,42.307692307692314
english/clarejoh/Z400314226,6,4,11,
380b5d85,8,4,11,44.15584415584416
english/clarejoh/Z400314229,10,6,13,
da13a2b1,10,6,13,46.15384615384615
english/clarejoh/Z400314250,6,4,11,
1c06a58b,8,8,11,73.84615384615385
english/clarejoh/Z400314250,6,4,11,
85a71ee3,10,8,11,48.57142857142858
english/clarejoh/Z400314255,10,6,13,
dfc2347b,8,7,13,46.57534246575342
english/clarejoh/Z400314281,12,7,15,
e4713427,9,5,15,41.666666666666664
english/clarejoh/Z400314388,11,8,15,
899637d3,14,10,15,53.52112676056338
english/clarejoh/Z400314388,11,8,15,
94c527a0,14,9,15,43.75
english/clarejoh/Z400314388,11,8,15,
990e6cb7,12,10,15,43.90243902439024
english/clarejoh/Z400314388,11,8,15,
f8070868,6,4,15,46.875
english/clarejoh/Z400314463,6,4,15,
e13caaae,13,9,15,45.28301886792453
english/clarejoh/Z400314463,6,4,15,
60b58c10,6,6,15,60.19417475728155
english/clarejoh/Z400314463,6,4,15,
2951e6d7,6,6,15,70.70707070707071
english/clarejoh/Z400314463,6,4,15,
b421773c,13,13,15,43.83561643835616
english/cobboldr/Z200315462,13,10,15,
d9f469db,13,13,15,50.79365079365079
english/cobboldr/Z200315475,9,0,11,
f2a61ac9,6,2,11,45.238095238095234
english/cobboldr/Z200315529,8,8,11,
dbabe725,8,7,11,52.27272727272727
english/cobboldr/Z200315552,10,10,11,
c9fc3c59,8,7,11,53.21100917431192
english/cobboldr/Z200315558,10,5,13,
db629944,11,8,13,46.666666666666664
english/cobboldr/Z200315590,11,7,14,
399f71db,7,5,14,47.887323943661976
english/cobboldr/Z200315593,7,4,13,
8ecb1613,7,5,13,45.070422535211264
english/cobbsamu/Z200315786,10,10,15,
48bc88a9,15,8,15,48.88888888888889
english/cobbsamu/Z200315824,11,11,13,
ced98115,8,8,13,50.0
english/cokaynes/Z300316016,12,10,15,
5656015c,11,6,15,47.61904761904761
english/cokaynes/Z300316017,10,6,15,
e7f5072d,10,2,15,49.23076923076923
english/cokaynes/Z300316020,2,2,11,
d6c71645,10,10,11,60.24096385542168
english/cokaynes/Z300316020,2,2,11,
7445e0fe,9,2,11,43.13725490196079
english/cokaynes/Z300316056,8,2,11,
e21f7b44,8,4,11,45.97701149425287
english/cokaynes/Z400316087,7,6,15,
d3f58f73,12,2,15,48.27586206896552
english/cokaynes/Z400316087,7,6,15,
a8e5b6c0,12,8,15,48.93617021276596
english/cokaynes/Z400316090,12,8,15,
c9a80dfc,10,4,15,46.57534246575342
english/cokaynes/Z400316127,12,10,13,
e7abd89c,5,2,13,48.27586206896552
english/cokaynes/Z400316127,12,10,13,
1003e412,12,4,13,43.90243902439024
english/cokaynes/Z400316159,11,8,15,
96944dc7,11,6,15,44.705882352941174
english/cokaynes/Z400316159,11,8,15,
0d2cd5e5,14,6,15,48.35164835164834
english/cokaynes/Z400316166,7,3,11,
f121808d,10,8,11,45.45454545454546
english/cokaynes/Z400316166,7,3,11,
6e1abb7e,10,6,11,46.15384615384615
english/cokaynes/Z400316166,7,3,11,
15e62860,8,2,11,45.78313253012048
english/cokaynes/Z400316166,7,3,11,
c295b3c8,7,0,11,47.36842105263158
english/cokaynes/Z400316166,7,3,11,
9e34e88c,9,6,11,45.97701149425287
english/cokaynes/Z400316218,8,2,11,
6a2ef210,10,8,11,47.61904761904761
english/cokaynes/Z400316218,8,2,11,
92d849ea,9,4,11,47.61904761904761
english/colerhar/Z400316408,14,12,15,
97654a8b,11,4,15,48.19277108433735
english/colerhar/Z400316630,8,8,11,
3891815e,8,6,11,49.46236559139785
english/colersam/Z300317090,10,10,13,
b5a12884,11,9,13,47.72727272727273
english/colersam/Z300317194,8,0,12,
ac61050a,12,11,12,44.99999999999999
english/colersam/Z300317277,8,5,14,
7e1dede8,7,3,14,52.76073619631902
english/colersam/Z300317296,13,10,15,
01bf6372,10,6,15,42.666666666666664
english/colersam/Z300317337,9,4,12,
36880478,11,4,12,43.67816091954023
english/colersam/Z300317625,10,7,11,
f1017b01,8,6,11,64.15094339622642
english/colersam/Z300317705,6,6,10,
eb0b5758,4,0,10,46.34146341463414
english/colersam/Z300317705,6,6,10,
798f6458,2,0,10,44.15584415584416
english/colersam/Z300317705,6,6,10,
9b627d4f,4,0,10,45.070422535211264
english/colersam/Z300317705,6,6,10,
5603528d,8,2,10,41.9753086419753
english/colersam/Z400317140,6,4,10,
51653142,4,0,10,57.831325301204814
english/colersam/Z400317140,6,4,10,
0dff8e19,10,10,10,47.19101123595506
english/colersam/Z400317140,6,4,10,
513c9c81,10,6,10,41.860465116279066
english/collinsj/Z200317983,7,2,13,
4fb1c215,13,4,13,47.31182795698925
english/collinsj/Z200318050,10,6,15,
16b95fcf,13,9,15,43.83561643835616
english/collinsj/Z200318053,8,4,11,
37765119,9,8,11,50.0
english/collinsj/Z200318053,8,4,11,
dc7537af,11,10,11,42.553191489361694
english/collinsj/Z200318053,8,4,11,
31a6a8c7,9,9,11,46.15384615384615
english/collinsj/Z200318053,8,4,11,
012fabf9,6,2,11,38.38383838383839
english/collinsj/Z200318086,8,6,11,
7e00c039,9,2,11,45.833333333333336
english/collinsj/Z200318099,4,0,11,
1d67a14e,11,8,11,43.83561643835616
english/collinsw/Z200318200,10,10,13,
10c016ac,10,9,13,56.00000000000001
english/collinsw/Z200318205,12,9,13,
0cf91125,8,3,13,50.0
english/colvillr/Z300318493,8,4,11,
eeb59c18,10,10,11,44.15584415584416
english/concanen/Z200318975,6,4,10,
c1ae6673,8,6,10,39.473684210526315
english/concanen/Z200318976,8,4,11,
08ffd02a,4,4,11,48.64864864864865
english/concanen/Z200318976,8,4,11,
8ba625a0,8,8,11,45.714285714285715
english/concanen/Z200318976,8,4,11,
5acc01b5,10,4,11,52.17391304347826
english/concanen/Z200318983,12,12,15,
f235ed47,9,2,15,47.19101123595506
english/conderjo/Z400319106,11,6,11,
09e85646,10,8,11,48.27586206896552
english/conderjo/Z400319106,11,6,11,
37c91a0c,10,8,11,47.61904761904761
english/conderjo/Z400319106,11,6,11,
20719603,11,7,11,48.27586206896552
english/conderjo/Z400319140,14,8,15,
b6b38cc9,13,6,15,46.37681159420289
english/conderjo/Z400319188,12,5,13,
5c3c000c,12,12,13,47.5
english/conderjo/Z400319190,10,8,15,
609c1d0c,8,4,15,48.38709677419355
english/congreve/Z200319334,6,2,11,
ecf0fadf,11,9,11,46.808510638297875
english/congreve/Z200319338,14,10,14,
f78d2b7f,12,10,14,43.47826086956522
english/congreve/Z200319383,8,2,11,
74190e3e,7,2,11,45.945945945945944
english/congreve/Z200319388,11,10,13,
524ff24f,11,8,13,45.238095238095234
english/cookejoh/Z200319554,8,8,13,
f4d973ce,10,10,13,63.63636363636363
english/cookejoh/Z200319554,8,8,13,
38bbdd47,11,6,13,48.27586206896552
english/cookejoh/Z200319554,8,8,13,
de09bc83,6,0,13,50.66666666666666
english/cookeliz/Z300319906,10,5,15,
6d041d8c,12,8,15,100.0
english/cooketho/Z300320183,11,8,13,
a8ef7e50,9,9,13,43.67816091954023
english/cooketho/Z300320183,11,8,13,
55db6a1c,8,2,13,44.705882352941174
english/cooketho/Z300320183,11,8,13,
49e5887e,4,4,13,43.37349397590361
english/cooketho/Z300320183,11,8,13,
996bd186,13,8,13,41.860465116279066
english/cooketho/Z400320233,10,8,11,
27947d59,9,6,11,48.0
english/cooketho/Z400320246,13,10,15,
5da593d6,9,4,15,40.0
english/cooketho/Z400320249,10,8,15,
94603650,13,11,15,44.64285714285714
english/cooketho/Z400320264,13,10,15,
a316d878,15,10,15,51.11111111111111
english/cooketho/Z400320264,13,10,15,
ca64f549,15,13,15,46.808510638297875
english/cooketho/Z400320264,13,10,15,
1546495b,10,3,15,46.913580246913575
english/cooketho/Z400320264,13,10,15,
5eec26d4,15,8,15,44.99999999999999
english/cooketho/Z400320299,14,8,15,
a6efce58,15,13,15,44.03669724770643
english/cooketho/Z400320303,10,4,11,
b985d88f,10,10,11,42.666666666666664
english/cooketho/Z400320303,10,4,11,
13d24699,11,8,11,51.21951219512195
english/costello/Z200320937,10,10,13,
b3f8a7dd,8,6,13,44.705882352941174
english/costello/Z200320958,8,6,11,
a3027403,10,10,11,46.666666666666664
english/costello/Z200320965,9,9,15,
5d971146,12,10,15,47.27272727272728
english/costello/Z200320970,9,6,11,
0d75b7b2,11,2,11,64.15094339622642
english/costello/Z200320996,8,6,11,
d1756a58,8,5,11,50.0
english/costello/Z200321001,11,8,11,
6f27ebcf,8,6,11,40.67796610169492
english/costello/Z200321031,10,6,11,
b9b2b516,10,8,11,40.54054054054054
english/cottlejo/Z300321164,10,8,11,
462c0816,0,0,10,41.269841269841265
english/cottlejo/Z300321165,10,10,13,
abb456dc,8,6,13,47.76119402985075
english/cottlejo/Z400321312,10,10,15,
73181e33,12,10,15,43.07692307692308
english/cottlejo/Z400321312,10,10,15,
eac15ec6,14,11,15,53.57142857142857
english/cottonch/Z200321491,11,6,13,
42f9d8c0,8,8,13,43.75
english/cottonch/Z200321607,6,0,15,
114f50d3,6,2,15,48.837209302325576
english/cottonch/Z200321616,12,10,13,
c9dcc06b,8,8,13,38.23529411764706
english/cottonch/Z200321625,9,2,11,
4ea818fd,10,8,11,48.38709677419355
english/cottonch/Z200321625,9,2,11,
94db1e56,10,6,11,43.63636363636364
english/cottonch/Z200321711,13,13,13,
3b27309f,13,11,13,39.50617283950617
english/cottonch/Z200321713,8,5,10,
81eba1a1,10,8,10,46.57534246575342
english/cottonch/Z200321713,8,5,10,
724da8a4,6,4,10,45.945945945945944
english/cottonch/Z200321716,8,7,11,
438c328b,8,8,11,54.28571428571429
english/cottonch/Z200321717,13,9,15,
0923dcb0,11,0,15,55.73770491803278
english/cottonch/Z300321800,10,2,11,
48e4f180,6,4,11,58.666666666666664
english/cottonch/Z300321800,10,2,11,
72de4246,4,4,11,45.070422535211264
english/cottonch/Z300321800,10,2,11,
f859fda6,6,0,11,53.333333333333336
english/cottonch/Z300321800,10,2,11,
2f830297,8,6,11,45.070422535211264
english/cottonch/Z300321834,8,4,11,
899e83c1,10,8,11,51.28205128205128
english/cottonch/Z300321834,8,4,11,
94d77cbd,8,8,11,53.125
english/cottonch/Z300321834,8,4,11,
ec44ca7f,7,6,11,50.63291139240506
english/cottonch/Z300321834,8,4,11,
81478988,9,6,11,52.38095238095239
english/cottonna/Z300321919,10,6,11,
00277b4e,9,6,11,46.875
english/cottonna/Z300321932,11,6,15,
bd46fded,10,6,15,52.17391304347826
english/couttshy/Z200322115,9,7,11,
a7487016,4,3,11,44.44444444444444
english/couttshy/Z200322195,11,8,11,
32919fda,8,6,11,48.19277108433735
english/couttshy/Z200322200,10,8,11,
f1a33f9a,10,8,11,59.154929577464785
english/couttshy/Z200322200,10,8,11,
36b9a8a6,10,6,11,47.45762711864406
english/couttshy/Z200322200,10,8,11,
9f548c34,8,7,11,42.622950819672134
english/couttshy/Z200322278,13,13,13,
8902c4c6,10,9,13,48.48484848484848
english/cowleyab/Z300322497,11,8,13,
1e9aff2d,10,9,13,46.37681159420289
english/cowleyab/Z300322661,9,5,15,
15a602b1,11,9,15,50.0
english/cowleyab/Z300322687,7,2,13,
3c8e8231,12,6,13,41.379310344827594
english/cowleyab/Z300322687,7,2,13,
ff1ff864,12,10,13,42.10526315789473
english/cowleyab/Z300322687,7,2,13,
a82ce4ea,12,12,13,48.64864864864865
english/cowleyab/Z300322687,7,2,13,
c7f48439,6,2,13,45.78313253012048
english/cowleyab/Z300322687,7,2,13,
1400c2f9,0,0,13,47.22222222222222
english/cowleyab/Z300322687,7,2,13,
297b1373,6,0,13,43.47826086956522
english/cowleyab/Z300322698,11,4,13,
245550ac,11,6,13,58.82352941176471
english/cowleyab/Z300322698,11,4,13,
60d5f87e,13,8,13,46.75324675324675
english/cowleyab/Z300322698,11,4,13,
70ae49c2,10,8,13,49.31506849315068
english/cowleyab/Z300322698,11,4,13,
5d5e37e3,6,4,13,45.16129032258065
english/cowleyab/Z300322698,11,4,13,
6f663ecb,6,4,13,46.75324675324675
english/cowleyab/Z300322706,7,6,11,
7d8071ff,7,6,11,44.44444444444444
english/cowleyab/Z300322706,7,6,11,
0fa81bd6,7,6,11,47.61904761904761
english/cowleyab/Z300322706,7,6,11,
37daaddd,4,0,11,48.57142857142858
english/cowleyab/Z300322712,10,8,15,
54e76409,13,8,15,42.10526315789473
english/cowleyab/Z300322712,10,8,15,
f2b59289,14,13,15,47.887323943661976
english/cowleyab/Z300322712,10,8,15,
5c26daa8,3,0,15,41.0958904109589
english/cowleyab/Z300322712,10,8,15,
b9326195,9,5,15,52.27272727272727
english/cowperwi/Z200322967,9,8,11,
a4993d78,8,5,11,44.067796610169495
english/cowperwi/Z200322975,8,8,11,
9e5e97a3,6,6,11,50.0
english/cowperwi/Z200322975,8,8,11,
b30bccb9,10,8,11,43.75
english/cowperwi/Z200323000,6,2,13,
8e9cf637,11,6,13,44.15584415584416
english/cowperwi/Z200323140,8,8,11,
91a9391f,10,8,11,41.93548387096774
english/cowperwi/Z200323258,10,6,13,
1e44cf90,12,10,13,49.23076923076923
english/cowperwi/Z200323308,13,10,15,
408125ec,15,13,15,52.0
english/cowperwi/Z200323310,10,10,13,
a89cd9fe,7,6,13,40.625
english/cowperwi/Z200323323,14,10,15,
e9ae2b16,14,10,15,41.379310344827594
english/cowperwi/Z200323323,14,10,15,
7a2c2b39,12,8,15,47.05882352941176
english/cowperwi/Z200323323,14,10,15,
93088bb8,12,10,15,41.17647058823529
english/cowperwi/Z300323061,7,2,15,
c60585ba,10,4,15,41.17647058823529
english/cowperwi/Z300323062,11,8,15,
aa53b70c,14,9,15,47.76119402985075
english/cowperwi/Z300323062,11,8,15,
ead2cffe,5,2,15,52.3076923076923
english/cowperwi/Z300323062,11,8,15,
2ccc219d,2,0,15,46.37681159420289
english/cowperwi/Z300323078,11,9,15,
0a6300b4,8,2,15,48.0
english/cowperwi/Z300323101,10,4,15,
b41d1af2,13,6,15,42.42424242424242
english/cowperwi/Z300323102,12,10,15,
0ea246e5,9,8,15,50.0
english/cowperwi/Z300323113,8,8,15,
7b6903b7,10,8,15,54.32098765432099
english/cowperwi/Z300323171,6,6,11,
eea1f4c3,11,8,11,42.352941176470594
english/cowperwi/Z300323179,15,14,15,
13a6b5eb,11,9,15,46.51162790697675
english/cowperwi/Z300323183,8,8,11,
ff930336,11,10,11,54.054054054054056
english/cowperwi/Z300323183,8,8,11,
c7c79bb4,10,4,11,46.15384615384615
english/cowperwi/Z300323183,8,8,11,
03e63a63,5,0,11,51.51515151515152
english/cowperwi/Z300323183,8,8,11,
3869b8d3,8,0,11,43.75
english/cowperwi/Z300323183,8,8,11,
96ce6b54,8,3,11,44.776119402985074
english/cowperwi/Z300323185,8,6,11,
8baee1f5,6,2,11,50.90909090909091
english/cowperwi/Z300323404,6,5,12,
d0f4dac6,8,8,12,44.776119402985074
english/crabbege/Z300323589,10,2,15,
75cf9762,12,6,15,53.65853658536586
english/crabbege/Z300323625,15,12,15,
37f64173,15,10,15,44.11764705882353
english/crabbege/Z300323625,15,12,15,
8e300770,13,12,15,50.66666666666666
english/crabbege/Z300323625,15,12,15,
c24004fd,14,8,15,47.76119402985075
english/crashawr/Z200324442,7,6,15,
9e026b38,13,10,15,50.0
english/crashawr/Z200324442,7,6,15,
a6b3e3e6,9,2,15,50.63291139240506
english/crashawr/Z200324442,7,6,15,
f10adb17,11,6,15,51.61290322580645
english/crashawr/Z200324442,7,6,15,
81261d0f,15,13,15,45.945945945945944
english/crashawr/Z200324442,7,6,15,
576988c6,9,6,15,46.15384615384615
english/crashawr/Z200324450,6,4,12,
c8448327,12,8,12,49.46236559139785
english/crashawr/Z200324450,6,4,12,
8603308f,9,4,12,45.45454545454546
english/crashawr/Z200324450,6,4,12,
9080c0f5,10,10,12,47.05882352941176
english/crashawr/Z300324343,6,6,11,
2c8c0b52,7,2,11,47.82608695652174
english/crashawr/Z300324362,12,9,15,
1d9c4144,15,12,15,44.99999999999999
45282826,11,9,11,41.30434782608695
english/crashawr/Z400324307,7,4,11,
12d20500,7,4,11,50.0
english/crashawr/Z400324322,10,6,15,
a1063b5e,14,14,15,48.38709677419355
english/crashawr/Z400324322,10,6,15,
524c4e24,7,6,15,50.0
english/crashawr/Z400324322,10,6,15,
c013b401,6,2,15,51.42857142857142
english/crashawr/Z400324322,10,6,15,
60c12eac,12,2,15,45.45454545454546
english/crolygeo/Z200324745,10,9,13,
6eac0a6f,12,10,13,55.55555555555556
english/crolygeo/Z300324720,11,6,13,
7d07e322,10,10,13,48.837209302325576
english/crolygeo/Z300324720,11,6,13,
e790842e,13,11,13,49.46236559139785
english/crolygeo/Z300324720,11,6,13,
79a9e723,10,5,13,47.31182795698925
english/crolygeo/Z300324733,4,0,14,
03a87f56,9,4,14,45.238095238095234
english/crompton/Z200325070,13,9,13,
ea056c17,12,10,13,47.22222222222222
english/crompton/Z200325094,11,11,13,
6171b1f0,12,9,13,49.23076923076923
english/crompton/Z200325094,11,11,13,
48e0585d,13,12,13,43.83561643835616
english/crompton/Z200325101,9,6,11,
89153654,10,9,11,47.61904761904761
english/crompton/Z200325101,9,6,11,
fe6c0d7f,11,6,11,41.7910447761194
english/crompton/Z200325101,9,6,11,
477d116d,7,7,11,44.067796610169495
english/crompton/Z200325101,9,6,11,
44afaea2,6,5,11,46.666666666666664
english/crompton/Z200325101,9,6,11,
0607fd68,9,4,11,47.76119402985075
english/crompton/Z200325120,10,8,13,
e92df53a,10,8,13,48.57142857142858
english/crompton/Z200325120,10,8,13,
6068fad3,13,13,13,44.776119402985074
english/crompton/Z200325120,10,8,13,
c9afdeac,6,2,13,52.94117647058824
english/crompton/Z200325154,10,8,13,
14a7461e,6,2,13,41.0958904109589
english/croslaep/Z200578124,9,9,13,
454a5c28,12,11,13,45.78313253012048
english/croslaep/Z200578130,8,4,11,
296477a3,11,11,11,42.553191489361694
english/croslaep/Z200578131,10,8,11,
f8b1a56d,9,6,11,52.05479452054795
english/croslaep/Z200578131,10,8,11,
b1a26b3b,9,6,11,41.463414634146346
english/croslaep/Z200578131,10,8,11,
57b977db,6,2,11,47.22222222222222
english/croslaep/Z200578131,10,8,11,
12012a5b,6,4,11,48.57142857142858
english/crosland/Z200587432,9,6,15,
32287cf6,15,10,15,46.15384615384615
english/crosland/Z200587432,9,6,15,
7f54b2f5,10,6,15,50.63291139240506
english/crosland/Z200587432,9,6,15,
1344a417,8,2,15,45.070422535211264
english/crosland/Z200587432,9,6,15,
24e01b8f,15,6,15,43.24324324324324
english/crosland/Z200587432,9,6,15,
75a7c007,5,0,15,40.0
english/crosland/Z200587438,10,2,11,
7eee034f,10,4,11,42.307692307692314
english/crosland/Z200587455,6,4,11,
707eb59d,10,6,11,51.72413793103448
english/crosland/Z300587354,10,6,11,
52fd107e,10,2,11,41.93548387096774
english/crowewil/Z300325182,9,8,11,
df8de604,8,6,11,46.875
english/crowewil/Z300325188,2,0,10,
2ff980b2,10,9,10,41.75824175824175
english/crowewil/Z300325199,15,12,15,
d46b2c20,13,8,15,56.75675675675676
english/crowewil/Z300325214,12,8,15,
80907ed7,11,10,15,46.34146341463414
english/crowewil/Z300325215,9,6,11,
13e07903,9,8,11,44.18604651162791
english/crowewil/Z300325215,9,6,11,
38fb29bb,4,2,11,48.88888888888889
english/crowewil/Z300325215,9,6,11,
b6c2cf57,10,6,11,45.833333333333336
english/crowewil/Z300325215,9,6,11,
8303cf9f,8,2,11,49.46236559139785
english/crowewil/Z300325227,4,0,11,
42e782cc,2,2,11,42.97520661157025
english/cunning1/Z200325563,8,8,11,
da61605f,11,7,11,44.776119402985074
english/cunning1/Z200325563,8,8,11,
457b7ff9,8,4,11,45.45454545454546
english/cunning1/Z200325563,8,8,11,
f1049a32,4,4,11,47.61904761904761
english/cunning1/Z200325599,8,8,13,
07576c8f,12,12,13,44.859813084112155
english/cunning1/Z200325701,11,10,11,
4ec4861e,8,4,11,68.85245901639344
english/cunning1/Z200325701,11,10,11,
5660087a,8,4,11,46.666666666666664
english/cunning1/Z200325701,11,10,11,
ceebb06f,9,9,11,44.827586206896555
english/cunning1/Z200325701,11,10,11,
70e97307,10,7,11,42.622950819672134
english/cunning1/Z200325701,11,10,11,
b4206bee,11,6,11,54.23728813559322
english/cunning2/Z200325929,13,11,13,
4048cb86,13,12,13,49.27536231884058
english/cunning2/Z300325785,26,8,35,
c6a29bb4,30,14,35,48.10126582278481
english/cunning2/Z300325830,8,0,11,
0c06f2ed,3,2,11,43.13725490196079
english/cuttsjoh/Z200325984,10,4,11,
001a5bf6,4,2,11,47.45762711864406
english/cuttsjoh/Z200325984,10,4,11,
a02459f7,8,8,11,45.90163934426229
english/cuttsjoh/Z200325985,7,7,10,
cba4d3f2,7,7,10,39.28571428571429
english/cuttsjoh/Z200325988,8,8,11,
751e0357,10,8,11,47.05882352941176
english/cuttsjoh/Z200325988,8,8,11,
024cdc4b,6,2,11,50.74626865671642
english/dallasro/Z200331427,6,4,11,
1990efb2,9,9,11,46.51162790697675
english/danielg1/Z300331539,8,6,11,
8dbf5de9,3,0,11,41.07142857142857
english/danielg1/Z300331565,15,12,15,
baf7bc4e,14,11,15,41.9753086419753
english/danielg1/Z300331635,11,6,13,
90406214,8,2,13,43.83561643835616
english/danielg2/Z200331933,10,10,15,
cb927427,9,6,15,44.44444444444444
english/darbycha/Z200332313,12,5,15,
5081d0b9,9,6,15,86.20689655172413
english/darbycha/Z200332313,12,5,15,
ac8577d8,12,10,15,54.16666666666667
english/darbycha/Z200332313,12,5,15,
bfdbdb46,3,3,15,52.05479452054795
english/darbycha/Z200332313,12,5,15,
02d641c3,10,4,15,50.0
english/darbycha/Z200332345,9,4,15,
0f32a19d,9,2,15,48.0
english/darbycha/Z200332397,8,4,11,
b19f1641,10,8,11,49.18032786885246
english/darbycha/Z200332404,10,8,11,
808208f4,10,10,11,40.0
english/darbycha/Z200332404,10,8,11,
0e939bec,10,8,11,46.15384615384615
english/darbycha/Z200332404,10,8,11,
ee600058,5,0,11,47.887323943661976
english/darbycha/Z200332468,7,4,11,
a7f3c836,4,0,11,50.0
english/darleyge/Z300332562,11,9,13,
6705d6c5,13,12,13,43.47826086956522
english/darwiner/Z200332861,11,6,11,
bd1078ce,11,8,11,92.3076923076923
english/darwiner/Z200332861,11,6,11,
912c2189,9,3,11,56.86274509803921
english/darwiner/Z200332861,11,6,11,
6294cd8f,8,4,11,45.09803921568627
english/darwiner/Z200332861,11,6,11,
d4848254,8,4,11,48.48484848484848
english/davenant/Z200332961,9,9,11,
61b8fc82,10,4,11,46.15384615384615
english/davenant/Z200332962,12,8,13,
af621905,10,7,13,51.51515151515152
english/davenant/Z200332962,12,8,13,
75275a8c,12,10,13,41.93548387096774
english/davenant/Z200332977,11,8,13,
7ee1f9d8,9,3,13,43.95604395604395
english/davenant/Z200332981,13,9,15,
1f3ffd37,15,13,15,52.87356321839081
english/davenant/Z200332981,13,9,15,
542d149d,15,10,15,48.27586206896552
english/davenant/Z200332981,13,9,15,
a72f81e6,15,14,15,49.43820224719101
english/davenant/Z200332989,9,6,13,
814cf546,12,8,13,53.48837209302326
english/davenant/Z200332998,12,8,15,
5a5789c7,12,12,15,42.22222222222223
english/davenant/Z200333006,6,6,11,
ec36e4d7,11,7,11,46.15384615384615
english/davenant/Z200333006,6,6,11,
5b5e982e,10,4,11,42.10526315789473
english/davenant/Z200333006,6,6,11,
bea39de0,9,6,11,41.55844155844156
english/davenant/Z200333006,6,6,11,
fee38fac,6,6,11,43.24324324324324
english/davenant/Z200333013,9,4,13,
158418c8,12,10,13,49.504950495049506
english/davenant/Z200333013,9,4,13,
a2bdc4f6,12,6,13,49.46236559139785
english/davenant/Z200333013,9,4,13,
76e2d3e0,10,5,13,47.19101123595506
english/davenant/Z200333013,9,4,13,
da353f53,4,2,13,45.16129032258065
english/davenant/Z200333013,9,4,13,
a68ad262,6,5,13,43.01075268817204
english/davenant/Z200333024,10,6,15,
7b60b857,12,8,15,47.5
english/davenant/Z200333042,11,8,11,
ed83a7bd,7,6,11,41.666666666666664
english/davenant/Z200333047,12,6,15,
f1fdb35b,13,12,15,44.44444444444444
english/davieswi/Z200335470,8,6,11,
f58f69c6,11,9,11,57.53424657534247
english/davieswi/Z200335470,8,6,11,
cb30760b,9,9,11,48.64864864864865
english/davieswi/Z200335470,8,6,11,
7761fb8b,11,11,11,44.776119402985074
english/davieswi/Z200335470,8,6,11,
ef77604c,6,0,11,44.067796610169495
english/davieswi/Z200335470,8,6,11,
48d15031,10,6,11,43.47826086956522
english/davieswi/Z200335470,8,6,11,
543b1e2a,7,5,11,48.57142857142858
english/davieswi/Z200335482,12,10,14,
5eb5c53d,14,12,14,46.84684684684685
english/davieswi/Z200335692,10,9,12,
12286f72,9,8,12,47.82608695652174
english/davisjoh/Z300333386,13,12,15,
d7872b09,13,10,15,49.43820224719101
english/davisjoh/Z300333386,13,12,15,
eb67dc25,12,10,15,45.78313253012048
english/davisjoh/Z300333386,13,12,15,
a78b2a0d,10,8,15,45.833333333333336
english/davisjoh/Z300333386,13,12,15,
0c5eb772,7,6,15,43.90243902439024
english/davisjoh/Z300333389,8,6,11,
19204038,11,11,11,46.15384615384615
english/davisjoh/Z300333395,8,6,11,
c96f0e51,9,5,11,39.53488372093024
english/dayjames/Z200335998,8,6,11,
c4e2d737,10,8,11,44.705882352941174
english/denhamsi/Z300336176,10,8,10,
50fb9135,9,8,10,44.73684210526315
english/denhamsi/Z300336185,13,8,15,
b7bcf7e2,9,3,15,43.58974358974359
english/dermodyt/Z200336411,10,9,12,
18afd533,10,6,12,45.16129032258065
english/dermodyt/Z200336411,10,9,12,
9860d572,7,4,12,51.21951219512195
english/dermodyt/Z200336411,10,9,12,
3720fad0,8,8,12,48.57142857142858
english/dermodyt/Z200336425,5,0,11,
60390996,11,10,11,39.583333333333336
english/dermodyt/Z200336470,10,4,13,
1126eb1d,7,0,13,44.11764705882353
english/dermodyt/Z200336541,11,10,12,
3f364f21,12,11,12,48.19277108433735
english/derricks/Z300336684,9,6,13,
e6af77ce,13,12,13,51.162790697674424
english/derricks/Z300336684,9,6,13,
0e9c6362,13,8,13,49.35064935064936
english/derricks/Z300336684,9,6,13,
c6ef6b3a,13,10,13,43.18181818181818
english/devereau/Z300336754,8,0,12,
d7de7ef6,3,0,12,53.333333333333336
english/devereau/Z300336755,4,2,11,
d056f922,11,8,11,46.808510638297875
english/devereau/Z300337866,12,10,15,
f29c1041,11,8,15,53.06122448979591
english/devereau/Z400337456,12,11,15,
2cbe1d5b,11,10,15,42.42424242424242
english/devereau/Z400337485,9,8,11,
b815f310,10,6,11,50.60240963855422
english/devereau/Z400337499,8,6,11,
5fa2e5a5,11,10,11,42.622950819672134
english/devereau/Z400337519,10,8,11,
a995760f,6,6,11,47.76119402985075
english/devereau/Z400337522,14,12,15,
561f1c0e,12,4,15,50.0
english/devereau/Z400337522,14,12,15,
