id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines
english-ed2/ep2198/Z200650378,46,34,52
english/baylynat/Z300274878,15,8,24
english-ed2/sigerso2/Z200577413,16,6,32
english/shelleyp/Z400484400,28,19,39
american/am0577/Z200165056,54,40,60
english/ellisonh/Z200347759,12,3,14
american/am0596/Z200166753,12,9,16
english/whytesam/Z300535890,19,14,24
english/roscoew1/Z300476496,21,17,24
english/bishopsa/Z300280219,41,31,46
african-american/wheatley/Z200588352,38,32,40
american/am1302/Z200197655,79,70,86
american/am1351/Z200201908,34,20,42
english/rawnsley/Z200472350,12,8,14
english/rawnsley/Z200472545,13,13,14
english-ed2/ep2419/Z300660596,81,60,96
english-ed2/clarejoh/Z400314150,10,10,12
american/am0338/Z200157117,14,11,14
english-ed2/clarejoh/Z300313705,63,52,70
american/am0338/Z300156489,14,13,15
english/greenwel/Z200382608,16,12,32
english/wattsisa/Z400522690,8,2,16
english/hopperno/Z200399583,27,23,34
english/costello/Z200320935,18,14,24
american/am0652/Z200169036,20,10,36
english/shelleyp/Z300484204,75,52,90
african-american/rayhenri/Z200473058,40,26,72
american/am0939/Z300177671,20,12,24
english-ed2/clarejoh/Z300313496,10,6,21
english/popealex/Z200463669,12,6,14
english/havergal/Z400388146,27,24,27
english/langhorn/Z200413732,21,20,24
english/wardfred/Z300519303,21,16,24
american/am1107/Z200189972,26,22,28
english/trenchfr/Z300577941,25,19,33
american/am0182/Z400150626,8,8,9
american/am1335/Z400200570,19,10,24
english/thomwill/Z300510071,23,19,32
english/whitehro/Z200534568,51,25,72
american/am1327/Z200199869,12,8,14
english/cunning1/Z200325624,12,10,12
english/jerningh/Z200404974,14,10,14
english/priormat/Z300465751,9,8,10
english/philipsk/Z300461570,36,29,42
english/polwhele/Z300463263,24,12,30
english/miscell3/Z200643065,46,29,48
english-ed2/ep2382/Z300632705,19,16,30
american/am1268/Z200196752,57,42,60
english/wardfred/Z300519022,38,31,48
english/trenchri/Z200512748,21,15,24
english/dermodyt/Z200336283,38,34,48
english/howwilli/Z200400918,14,13,14
english/wiltonri/Z200539162,12,12,15
english/loversam/Z300418158,6,6,12
english/joycerob/Z200406864,8,6,24
english-ed2/ep2375/Z300657629,14,11,14
english/mastersm/Z200427272,25,21,26
english/knevetra/Z300410838,19,14,24
english/arwakere/Z200264525,22,19,26
english-ed2/miscell3/Z300440872,31,28,40
english-ed2/ep2631/Z300677632,39,30,48
english/turnerct/Z300507910,12,10,14
american/am0065/Z200206305,71,35,85
american/am0875/Z200175088,22,18,24
english/hamilto3/Z200385545,38,30,42
american/am0751/Z300172166,10,9,14
english/anderso1/Z200259703,32,22,40
english/prattsam/Z300464852,39,33,42
english/ellisonh/Z300347964,13,11,14
english/smithwa2/Z200489943,30,24,36
english-ed2/ep2220/Z300651753,12,8,14
english/princejo/Z500465356,87,54,96
english/swaincha/Z300501647,20,14,24
english/bennettw/Z200277344,12,9,14
english-ed2/ep2077/Z200626241,14,8,14
english/gomersal/Z300379963,20,18,20
english/sigerso1/Z200577546,22,10,32
english/oshaughn/Z300453332,11,10,14
english/masseyge/Z300426955,38,22,40
english/loversam/Z300418298,20,19,32
english/bartonbe/Z200274070,44,39,50
english/wesleych/Z600525672,38,24,48
english/fanemild/Z200372575,8,4,14
english/oldiswor/Z200452298,70,48,90
english-ed2/clarejoh/Z400313921,12,8,15
english/cobboldr/Z200315518,20,16,28
english/wesleych/Z500530162,10,8,16
english/tennysal/Z300506648,89,68,96
american/am1035/Z200182677,14,14,24
english/sewardan/Z300481977,22,18,24
american/am0167/Z400149235,10,8,12
english-ed2/ep2218/Z400651299,11,11,14
american/am1318/Z300199228,42,34,44
english/joycerob/Z200406871,32,25,42
english/taylored/Z300504505,42,35,50
english/tathamjo/Z200503982,41,34,43
american/am0453/Z200160133,13,8,16
american/am0513/Z300163346,54,18,60
english/mantrich/Z300425179,13,11,14
english/moultrie/Z400447725,25,12,32
english/tathamjo/Z200503906,17,12,22
english/dolbendi/Z200340323,15,10,17
english/rawnsley/Z200472586,13,12,14
english-ed2/ep2626/Z300677452,38,25,50
english-ed2/ep2456/Z200663083,12,10,24
african-american/dunbarpa/Z200343382,45,22,72
english/woodford/Z300542372,64,48,80
english/johnsonl/Z300405237,27,20,30
english/barlowge/Z500269742,27,24,28
english/knevetra/Z300410729,9,4,10
english-ed2/ep2218/Z300651500,28,11,42
english-ed2/ep2491/Z200664501,40,32,48
english/hoodthom/Z300398812,31,14,38
english/swinburn/Z200502488,59,43,80
english/prattsam/Z300464845,52,34,58
english/wesleych/Z400528385,12,10,12
american/am0027/Z300143324,27,17,36
english/munbyart/Z200448169,12,4,20
english/crolygeo/Z200324889,29,20,32
american/am1208/Z300193415,14,12,14
english-ed2/miscell3/Z300643457,13,9,14
english/sackvil2/Z200480080,30,20,35
english/cottonch/Z200321722,19,18,21
english/wesleych/Z500525987,33,24,36
c20-english/binyonro/Z300731778,22,14,24
english/rawnsley/Z200472424,13,13,14
american/am0443/Z300159666,61,48,69
english/mantrich/Z200425076,12,10,14
english/popealex/Z200463603,6,2,12
english/wesleych/Z500525849,32,30,40
english/clarejoh/Z200646376,30,18,32
english/wattsala/Z200522097,12,6,20
english/danielg1/Z300331597,21,18,32
american/am1041/Z200182946,38,30,40
english/swaincha/Z300502007,17,12,27
english/darbycha/Z200332381,28,22,56
english/aikinann/Z200139537,53,41,54
english-ed2/ep2615/Z200676063,55,45,55
english-ed2/ep2571/Z300673292,14,12,16
english-ed2/ep2283/Z200631935,47,31,54
english/campbel2/Z300624682,16,16,16
english/deveresi/Z300338233,14,14,14
english/wesleych/Z400524894,10,4,16
english/tupperma/Z300513311,44,34,48
english/mackaych/Z200423215,84,67,90
english-ed2/clarejoh/Z300313512,12,8,12
english/wesleych/Z300527242,27,18,32
english/shelleyp/Z300484359,53,39,60
english/austinal/Z200546181,26,16,28
english-ed2/ep2178/Z200648277,8,4,8
american/am0027/Z300144547,35,26,36
english/sigerso1/Z200577622,18,13,18
english-ed2/ep2429/Z200661351,11,8,12
english/peacockt/Z300459609,30,18,30
american/am0666/Z200169682,41,36,42
american/am0625/Z200167697,27,14,56
american/am0291/Z500154491,14,13,14
english-ed2/ep2515/Z300668001,41,26,52
english/gouldrob/Z300380648,57,48,63
english/wesleych/Z500526584,33,21,40
english-ed2/ep2193/Z200650052,23,15,27
english/barneswi/Z300272608,14,12,16
english/brownieb/Z300288747,28,9,55
american/am0625/Z200167689,22,18,24
english/munbyart/Z200448034,16,10,24
english/barlowge/Z200269538,18,16,24
american/am0232/Z300151808,17,13,30
english/sigerso1/Z200577581,68,58,76
english/wesleych/Z400524516,13,8,18
english/barneswi/Z200272743,23,20,24
english-ed2/ep2412/Z200659615,11,8,14
english-ed2/clarejoh/Z300312861,10,8,12
english/newmanfr/Z300449839,47,9,77
english/princejo/Z500465250,24,20,24
american/am0172/Z300149490,53,28,56
english/barneswi/Z300272556,27,13,32
english/warrenjo/Z200521046,12,8,20
american/am0998/Z300180908,35,35,40
american/am0240/Z300152699,34,28,40
english/taylored/Z300504303,41,20,48
english-ed2/ep2306/Z200653688,54,41,60
english-ed2/ep2564/Z300672100,43,26,48
english/anderso2/Z300260614,18,15,21
english/lloydcha/Z200416842,34,22,40
american/am1107/Z200190226,34,26,40
english-ed2/ep2223/Z200652192,45,32,56
american/am0827/Z300174146,12,10,16
english/bishopsa/Z300280589,16,14,20
english/matherjo/Z200427384,40,30,42
american/am1013/Z300181662,11,8,15
american/am0382/Z200158761,16,12,20
english/wattsisa/Z300523045,17,16,20
english/marstonp/Z400425579,14,11,14
american/am1274/Z200197072,46,32,60
american/am0414/Z300159224,27,20,42
english/warrenjo/Z200520977,26,16,36
american/am0780/Z200172692,38,30,48
c20-english/binyonro/Z300731758,9,8,14
english-ed2/ep2012/Z300625353,9,7,16
english/milnesri/Z300437642,24,19,26
english/shipmant/Z200485377,24,23,36
english/wiltonri/Z200538999,13,8,14
english-ed2/waiteart/Z300680943,68,47,75
english/wardfred/Z300519223,20,12,24
american/am0102/Z200146702,51,30,64
english/allingha/Z200141926,61,42,64
american/am0338/Z200156058,9,4,14
english/cookeliz/Z300319924,46,34,52
english/rawnsley/Z200472014,20,16,20
english/wesleych/Z500530631,14,12,18
english/jacobhil/Z200403976,49,37,56
english-ed2/ep2256/Z300631086,14,10,14
english/wardfred/Z300519870,23,20,24
american/am0027/Z300143838,16,8,24
english/yearsley/Z200545280,34,4,54
english/colerhar/Z400316479,14,12,14
english/hardytho/Z300136944,10,6,20
english/habingto/Z200383790,22,20,30
english/suckling/Z200501432,17,10,18
english-ed2/ep2198/Z200650380,14,12,20
american/am1066/Z300188686,12,2,25
english/wattsala/Z200522042,32,30,40
american/am0027/Z300143565,20,16,22
english/wesleych/Z500526536,24,18,32
english/manganja/Z200424466,24,12,32
english/smethamj/Z200488744,17,11,18
english/congreve/Z200319328,60,42,68
english/planchea/Z200462305,46,36,50
american/am0232/Z200151846,10,8,10
american/am9011/Z200258990,10,8,16
english-ed2/ep2615/Z200675515,24,14,24
english/cloughar/Z300315176,17,16,17
english/whaleyjo/Z300534289,73,57,82
english/stevensg/Z300496795,26,20,33
english/thomson2/Z300510012,18,12,18
english/morriswi/Z300447388,13,13,14
english/clarejoh/Z400314467,20,12,24
american/am0539/Z200164100,12,9,14
english/barlowge/Z400269747,13,11,14
african-american/rowegeor/Z300479239,24,14,28
english/cartwrig/Z300309248,54,41,72
english/goodallc/Z300380057,16,14,18
american/am0027/Z300143853,11,6,14
english/miscell2/Z200439009,22,16,28
english/hakethom/Z300384189,20,14,24
english-ed2/clarejoh/Z300314669,22,16,24
american/am0065/Z200206291,24,16,24
english/blanchar/Z300282712,15,14,15
english/bowrings/Z400285778,43,34,56
english/allingha/Z200140976,8,8,10
english/johnsonl/Z300405240,22,10,24
english/hamilto1/Z200385237,25,19,28
english/montgoro/Z300443878,46,38,60
american/am0134/Z200147854,34,25,40
english/sharpwil/Z200483675,29,0,41
english-ed2/ep2602/Z200674324,16,12,24
english/whaleyjo/Z200534150,48,37,52
american/am1302/Z200198388,26,22,26
english/lintonwi/Z200416485,69,53,92
american/am0473/Z300161066,15,8,16
english/mitchell/Z300441615,45,34,46
american/am0338/Z300156461,24,16,24
english/nicollro/Z200450957,28,24,32
english/roberts2/Z200475108,38,29,40
english/morrissi/Z300446261,18,12,18
english-ed2/dodgsonc/Z200647216,11,9,13
american/am0939/Z300177166,35,27,40
english/munbyart/Z200448086,27,3,72
american/am0372/Z300158099,32,25,35
english/bartonbe/Z200273981,42,36,44
african-american/coffinfr/Z400315916,29,18,48
english/wolcotjo/Z300541589,86,64,98
english/barneswi/Z200272644,31,21,40
english/arwakere/Z200264794,12,8,16
english/robinmar/Z200475767,40,26,44
english-ed2/hayesalf/Z200679271,81,66,84
english-ed2/ep2579/Z200673583,30,24,36
english/stuarthy/Z200499204,16,14,20
english/wesleych/Z500530457,22,16,32
english-ed2/clarejoh/Z300313348,10,8,14
english/blanchar/Z200282730,46,36,50
english/flatmant/Z200374667,10,6,12
english/davistho/Z400335892,39,30,48
english/taylored/Z300504293,29,24,42
english/wordswwi/Z400543582,13,9,14
american/am1120/Z200191012,14,12,14
english/croslaep/Z200578140,13,10,28
english/marstonp/Z400426031,13,12,14
english/congreve/Z200319386,51,45,56
english-ed2/ep2625/Z200676686,23,19,24
english-ed2/ep2628/Z300677567,26,24,30
english/wesleych/Z300527222,30,24,32
english/tupperma/Z200513668,15,10,18
english/peacockt/Z300459596,34,18,40
english/dowdened/Z200341434,12,6,12
english/wordswwi/Z400543050,14,14,14
english/wiltonri/Z300539044,14,10,14
english/polwhele/Z300463021,13,12,14
english/woodhou2/Z300542571,85,67,98
english/procterb/Z300466477,46,31,53
american/am0415/Z200159338,19,12,36
american/am0427/Z200159510,81,46,100
english/keategeo/Z200407870,10,8,16
american/am1268/Z400196531,21,14,24
english/boydhenr/Z300286202,55,41,64
english/bourdill/Z200284972,23,17,24
english/arnoldsi/Z200263849,70,52,80
english/praedwin/Z400464672,30,22,40
english/hannaypa/Z300385843,12,8,14
american/am0313/Z200154623,54,33,64
english/akenside/Z400139920,30,26,30
english/hamilto3/Z200385590,28,20,32
english/morriswi/Z400447202,12,8,12
english/carypatr/Z300309413,36,32,36
english/wardfred/Z300520044,70,54,72
english/rossetch/Z400477450,10,6,11
english/strongch/Z200499110,10,8,14
english/hyslopja/Z200402704,12,6,20
african-american/whitmana/Z300535220,39,33,45
english/anderso1/Z200260042,38,30,40
english/homeanne/Z200398301,62,50,72
english/davistho/Z300335913,57,48,64
english/oliphant/Z200452530,20,18,24
english/hamilto3/Z200385325,47,27,52
english/wesleych/Z500530101,11,6,12
english-ed2/clarejoh/Z300313365,14,10,16
english/wesleych/Z600525778,32,18,42
english/bowrings/Z200285993,14,10,18
english/wesleych/Z400531560,16,10,24
english/newmanfr/Z300449881,35,4,61
english/newmanfr/Z300449894,21,5,32
american/am1066/Z200186501,16,4,68
american/am1160/Z200191710,6,0,19
american/am0596/Z200166707,17,0,31
american/am1066/Z300188438,12,0,56
american/am1066/Z200187805,21,5,28
english/procterb/Z400466753,7,0,21
english-ed2/ep2518/Z500668167,22,18,30
american/am1302/Z200198556,17,2,26
american/am0160/Z300148690,48,19,98
english-ed2/ep2382/Z300632668,10,3,13
american/am0747/Z200172074,10,0,17
english/alfordhe/Z300140562,11,2,44
american/am0588/Z300166223,12,4,35
american/am0214/Z300151352,6,0,12
american/am0285/Z200154058,6,3,12
american/am1302/Z200198190,43,17,53
english-ed2/ep2251/Z300652874,58,32,65
english/scottwil/Z200481266,57,12,88
american/am0134/Z200147908,19,2,44
american/am1181/Z200192189,13,2,41
american/am1066/Z300188586,16,2,41
english/crosland/Z200587499,62,12,79
english/whitehen/Z300535005,23,2,60
english-ed2/ep2518/Z500668551,27,25,31
english/rogerssa/Z300476237,15,2,25
english/doughtyc/Z200556619,5,0,20
american/am1302/Z400197748,11,0,43
english-ed2/ep2251/Z300652497,45,36,48
american/am1345/Z200201664,29,6,43
american/am1066/Z300187685,5,2,13
english/crowewil/Z300325180,40,8,56
english-ed2/ep2058/Z300626020,7,2,14
american/am1066/Z300188689,9,0,15
english/southeyr/Z300494164,8,0,44
english/kemblefr/Z200408755,84,21,100
american/am1066/Z300188395,2,0,12
american/am1185/Z200192782,5,0,13
english/thomaswi/Z200509278,12,4,23
english-ed2/ep2221/Z200652051,13,13,14
american/am1268/Z300196840,23,2,49
english/domettal/Z300340467,3,0,26
english/grahamej/Z300381706,2,0,11
english/southeyr/Z300494184,36,7,77
english-ed2/ep2526/Z200669048,32,21,42
american/am0271/Z200153635,61,20,84
english-ed2/ep2518/Z500668546,9,9,15
american/am1185/Z200192831,11,3,26
american/am0065/Z200206112,16,2,33
american/am1066/Z300188454,7,0,13
american/am0167/Z300149171,14,2,26
english/wordswwi/Z400543794,15,2,24
english/procterb/Z400466839,16,2,21
english/procterb/Z400466714,4,0,18
english-ed2/ep2626/Z300677436,31,20,48
english-ed2/ep2518/Z500668564,4,2,16
english/procterb/Z400466795,2,0,11
english/montgoro/Z200444266,32,4,66
english/newmanfr/Z300449859,45,10,68
american/am1302/Z200198075,16,4,40
english-ed2/ep2526/Z200669074,28,14,40
english/wilsonj2/Z300538760,55,12,78
english-ed2/ep2447/Z200662289,52,8,76
english/grahamej/Z300381697,18,4,26
english-ed2/ep2590/Z200673999,12,6,20
english-ed2/ep2565/Z200673039,13,7,19
english-ed2/ep2626/Z300677444,8,8,12
american/am1066/Z300185460,26,2,37
english-ed2/ep2316/Z200653986,37,7,67
english/aytouwz/Z200266056,7,4,24
american/am1066/Z200185917,2,2,10
american/am0160/Z300148760,23,14,56
american/am1066/Z300188267,3,0,11
american/am1302/Z400197754,23,10,57
english/southeyr/Z500494258,27,5,35
english/newmanfr/Z300449884,27,8,44
american/am1185/Z200192836,6,2,15
american/am0065/Z300207512,4,2,18
english/doddwill/Z200340040,40,12,68
english/thelwall/Z300508982,15,2,23
american/am0588/Z200166237,16,2,42
american/am0065/Z200206537,35,8,57
english/walkerwi/Z200516780,0,0,16
english-ed2/ep2515/Z300668138,6,2,46
american/am0588/Z300166216,10,5,20
english-ed2/waiteart/Z400681106,20,0,44
english/henleywi/Z300392113,17,0,47
american/am1185/Z200192771,2,0,10
english/milnesri/Z300437571,20,2,43
english/leighto2/Z300415334,28,4,59
american/am1335/Z300200825,23,0,31
english/crosland/Z200587540,45,13,65
english/beddoest/Z300275943,14,3,31
american/am0100/Z300146475,26,0,44
american/am1185/Z300192804,6,0,14
english/crosland/Z200587493,50,20,63
american/am0875/Z200175067,16,4,23
english/robertsw/Z200475135,37,7,72
english-ed2/ep2575/Z200673440,14,5,24
english/newmanfr/Z300449869,25,5,44
english/allingha/Z300141898,16,0,50
english-ed2/ep2626/Z300677443,20,14,20
english/wattsisa/Z300523447,26,6,59
american/am0596/Z200166784,7,4,24
american/am1066/Z300187704,2,2,10
american/am1185/Z200192727,2,0,12
american/am1302/Z200198230,29,12,39
english/mackaych/Z200423201,28,2,66
english/grahamej/Z300381700,23,4,34
american/am1302/Z400197741,18,0,51
american/am0285/Z200154119,9,2,36
american/am0160/Z300148567,43,16,64
american/am0898/Z200175689,26,0,72
english/tennysal/Z300506924,51,6,86
american/am0338/Z300156539,21,4,32
english/landonla/Z300411884,20,2,30
american/am1066/Z300188357,2,0,22
english-ed2/ep2496/Z300666568,12,12,24
american/am0160/Z300148739,6,2,38
american/am1302/Z200198568,33,13,46
american/am1066/Z300187091,48,13,59
american/am1066/Z300187997,2,0,18
english-ed2/clarejoh/Z200646588,11,10,14
english/procterb/Z400466717,5,0,13
english/domettal/Z200340471,12,2,22
american/am0338/Z200157069,23,4,46
american/am1335/Z500200713,2,0,11
american/am1066/Z300185025,4,0,10
american/am0271/Z200153550,44,10,63
english/newmanfr/Z300449878,32,9,61
american/am1041/Z200182950,14,0,24
english/southeyr/Z300494165,4,0,44
english/landonla/Z300412007,4,0,11
english-ed2/ep2478/Z300664167,6,4,16
english/dyerjohn/Z200344541,10,0,19
american/am1302/Z200198029,8,0,26
american/am1089/Z300189193,5,0,16
english/allingha/Z300141817,8,0,16
english-ed2/ep2251/Z300652969,21,4,30
american/am0271/Z200153596,83,22,99
english/procterb/Z400466805,5,0,15
english/warrenjo/Z200521250,39,11,91
english/lawlesse/Z300414395,34,6,64
american/am1066/Z200186460,17,4,71
english-ed2/ep2526/Z200669055,30,22,40
english-ed2/ep2428/Z300661137,60,20,85
english/todhunte/Z300511187,8,0,15
american/am1185/Z200192776,4,0,15
american/am0596/Z200166763,19,0,30
english/ansterjo/Z200262899,34,4,66
english/montgoro/Z300444197,13,2,49
english-ed2/ep2526/Z200669033,14,8,16
english/landonla/Z300411934,9,0,16
english/callwath/Z300294880,26,7,65
american/am1302/Z200198531,29,9,38
english/mackaych/Z200423378,60,19,76
english-ed2/ep2518/Z300668742,4,4,10
english/landonla/Z300411957,9,0,22
english-ed2/newbolts/Z200680048,58,36,80
english/courthop/Z200322044,48,12,78
american/am0274/Z200153768,12,0,24
english/procterb/Z400466712,3,0,15
english/doddwill/Z300340017,6,0,13
english/philipsa/Z300461407,38,6,46
english/stevens4/Z200497716,17,2,41
american/am0596/Z200166779,17,2,32
english-ed2/ep2251/Z300652526,68,56,72
english-ed2/ep2518/Z500668566,14,6,28
american/am1208/Z200193174,5,0,16
english/phillip3/Z200461908,29,14,40
english/rogerssa/Z300476246,37,4,94
american/am1302/Z400197716,6,0,24
american/am1302/Z200198082,17,6,33
american/am1089/Z300189404,4,4,12
american/am1066/Z300185519,19,4,25
english/pasquina/Z200537263,23,4,39
american/am1318/Z300199054,58,10,87
english-ed2/ep2019/Z200625464,16,2,26
english/sharpwil/Z300483192,6,0,12
american/am1066/Z300188116,10,0,18
american/am1302/Z200197679,4,2,19
english-ed2/ep2493/Z200665398,57,23,86
english/southeyr/Z400494249,24,9,35
english-ed2/ep2626/Z300677450,16,12,28
english-ed2/ep2251/Z300652469,43,15,58
american/am0643/Z200167930,41,14,50
english/procterb/Z400466720,7,3,27
english/garnettr/Z200377836,23,7,42
english/southeyr/Z400494248,20,2,26
american/am1327/Z200199773,53,15,62
english-ed2/ep2251/Z300652557,54,34,64
english-ed2/waiteart/Z400681103,17,9,33
english/procterb/Z400466736,5,0,11
american/am0588/Z200166252,51,11,88
english-ed2/miscell3/Z200643447,16,6,43
american/am0486/Z200162794,34,0,84
english/newmanfr/Z300449852,32,4,63
english/tupperma/Z200513680,2,0,12
english/alexand2/Z200140273,4,2,32
american/am1089/Z300189210,4,2,16
english/henleywi/Z300391976,16,2,47
american/am1066/Z300188519,37,9,45
english-ed2/ep2590/Z200674011,32,4,63
english/southeyr/Z300494133,12,0,40
c20-english/binyonro/Z200732048,12,2,27
english-ed2/ep2493/Z300665717,84,65,90
english-ed2/waiteart/Z300681039,34,10,78
english/sharpwil/Z300483200,4,2,21
english/procterb/Z400466771,5,2,10
english/dyerjohn/Z200344539,14,4,21
american/am0214/Z300151345,8,0,16
english-ed2/ep2567/Z200673044,11,4,19
english/lambchar/Z200411017,13,6,27
english/graydavi/Z200382190,24,7,79
american/am1066/Z300187663,14,2,28
american/am0875/Z200175076,49,22,74
english-ed2/ep2518/Z500668506,31,27,35
english-ed2/ep2256/Z300631062,16,6,23
english-ed2/ep2251/Z300652913,25,17,28
english/bickerst/Z200278632,13,0,28
english-ed2/ep2526/Z200669062,18,13,24
american/am1066/Z300188527,7,0,12
english-ed2/ep2436/Z200661821,0,0,10
american/am1185/Z200192819,5,0,18
american/am1208/Z200193086,88,29,98
english/procterb/Z400466772,9,0,25
american/am0134/Z200147763,19,2,56
american/am1021/Z200182403,6,0,18
american/am1066/Z200185339,6,0,15
american/am1185/Z200192785,16,0,24
english/sayersfr/Z200480919,11,0,48
english/procterb/Z400466738,32,14,50
american/am1066/Z300184806,8,0,16
american/am1066/Z300188448,15,4,24
american/am1066/Z300188265,6,0,13
english/johnsonl/Z300405174,28,13,40
english/dowdened/Z200341212,24,4,54
american/am1327/Z200199592,7,0,12
english-ed2/ep2518/Z500668499,48,38,56
american/am1302/Z200198062,24,2,44
american/am1107/Z200190224,32,27,36
american/am0898/Z200175877,6,2,16
english/procterb/Z400466744,4,0,10
english-ed2/ep2221/Z300652108,28,14,42
english/newmanfr/Z300449843,31,5,52
english/munbyart/Z200448306,36,8,50
english/greenwel/Z300382465,51,16,65
english/deveresi/Z200338167,19,7,53
english/lambchar/Z200411071,4,2,11
english-ed2/ep2382/Z300632691,30,11,48
english-ed2/ep2316/Z200654115,8,8,14
american/am1256/Z300195799,17,2,29
english/knowlesj/Z200410899,4,2,14
english/morrissi/Z400445910,14,0,32
english/hamerton/Z300385096,16,6,28
english/scottwil/Z200481273,56,15,84
english-ed2/bellhenr/Z200646919,6,3,13
english/tennysal/Z200506585,7,0,12
american/am0065/Z200206495,45,15,63
english/southeyr/Z300494173,25,2,65
english/murphyjo/Z200448809,10,2,33
american/am1302/Z200197940,43,8,52
english-ed2/ep2418/Z300660525,58,22,63
american/am1066/Z300187106,14,0,26
american/am1021/Z200182307,6,0,16
american/am0232/Z300151662,21,0,49
american/am1066/Z300188342,15,0,25
english-ed2/ep2626/Z300677427,55,32,88
english-ed2/waiteart/Z300681027,37,9,70
english/austinal/Z200546240,14,2,56
english/trappjos/Z400512667,60,21,89
english-ed2/ep2223/Z200652305,12,6,32
english/henleywi/Z300391989,4,0,20
american/am0274/Z200153815,28,13,77
american/am0625/Z200167754,7,0,18
american/am1066/Z300188653,5,0,10
english/biggjohn/Z200279018,21,2,31
american/am1066/Z300188359,17,4,25
english-ed2/ep2221/Z300652102,46,30,80
english/henleywi/Z300392102,9,2,36
english-ed2/ep2548/Z300670274,2,0,16
american/am0522/Z200163466,15,2,32
american/am0559/Z200164558,2,0,11
english-ed2/ep2518/Z500668199,0,0,12
english/montgoro/Z300444215,43,19,54
english-ed2/waiteart/Z400681096,10,9,24
american/am0722/Z200171401,19,4,34
english/alfordhe/Z300140561,28,6,50
american/am1066/Z300185741,8,8,15
american/am1302/Z200198510,19,7,32
american/am0271/Z200153621,72,22,85
english/wattsala/Z300522142,11,0,40
english/landonla/Z300411878,27,6,40
english/grahamej/Z300381702,5,0,14
english/stevens4/Z200497581,19,2,37
english/phillip3/Z200461778,23,2,26
english-ed2/ep2251/Z300652485,46,28,63
english-ed2/ep2518/Z400668476,2,0,12
english/stevens4/Z300497634,12,2,28
american/am1066/Z200185344,31,8,49
american/am1066/Z300184816,3,0,11
english-ed2/ep2518/Z400668241,4,0,10
american/am1066/Z300185729,14,2,23
english/newmanfr/Z300449898,42,5,53
english/procterb/Z400466835,2,0,20
american/am1066/Z300187234,5,0,16
american/am1066/Z300188602,21,8,71
english/newmanfr/Z300449890,37,2,62
english/rhoadesj/Z200473588,32,11,48
american/am0596/Z200166750,4,0,13
american/am0898/Z300175849,71,39,78
american/am1053/Z200183448,12,4,17
english/sharpwil/Z200483680,17,8,56
english-ed2/ep2251/Z300652979,72,40,82
american/am0875/Z200175073,29,12,48
american/am1066/Z200188194,15,0,83
american/am1066/Z300185402,49,9,57
american/am1066/Z300188669,6,0,12
english-ed2/ep2530/Z300669421,7,0,15
english/southeyr/Z400494225,10,2,17
english/procterb/Z400466711,0,0,10
american/am1066/Z300184759,18,2,40
english-ed2/ep2590/Z300674057,59,10,95
american/am1302/Z200198517,46,15,59
english-ed2/ep2428/Z300661135,20,9,36
english/wordswwi/Z200543851,11,0,16
english-ed2/ep2515/Z200668147,14,0,77
american/am0799/Z300173705,7,2,11
english/whaleyjo/Z200534210,2,2,13
english/montgoro/Z300444193,28,4,46
english-ed2/ep2439/Z200661987,53,21,80
american/am0977/Z200178676,2,2,15
english/procterb/Z400466794,3,0,12
american/am0160/Z300148823,130,54,174
american/am1302/Z200198506,43,4,53
american/am0100/Z300146484,12,0,40
english/phillip3/Z200461943,25,8,37
english-ed2/ep2518/Z500668357,7,5,10
english-ed2/ep2602/Z200674186,34,13,48
english/munbyart/Z200448049,40,14,91
english/henleywi/Z300391994,15,2,33
american/am1066/Z200187434,75,17,85
english-ed2/ep2185/Z200649921,25,16,28
english-ed2/ep2221/Z300652072,56,46,62
english/wilsonj2/Z300538759,77,25,86
english/domettal/Z300340468,19,2,27
american/am0165/Z200148964,10,0,32
english/sharpwil/Z300483444,2,0,12
english/fergusso/Z200373391,45,10,84
english/tennysal/Z300507566,60,30,71
american/am1252/Z400194494,53,24,69
english/arnoldma/Z300263433,18,8,32
english-ed2/ep2518/Z500668479,8,0,13
american/am1066/Z300187480,49,8,62
english-ed2/bellhenr/Z300646896,6,0,10
english/keblejoh/Z200408478,21,4,31
american/am1089/Z300189174,4,0,20
english/morriswi/Z500446977,4,2,12
english-ed2/ep2221/Z300652097,10,6,20
english/phillip3/Z200461915,0,0,20
english/sharpwil/Z200483402,10,4,14
english/rhoadesj/Z200473611,32,9,50
english/landonla/Z300411955,2,0,10
american/am1066/Z300188581,4,0,21
american/am1345/Z200201625,16,4,36
american/am1302/Z200198424,40,14,50
american/am0809/Z200173947,9,0,25
english-ed2/ep2251/Z300652856,52,30,60
english-ed2/ep2251/Z300652518,42,32,52
english/gilbertt/Z200378746,38,9,81
american/am0338/Z200156023,14,2,21
english/wilsonj2/Z300538751,44,10,94
english/wordswwi/Z400543795,15,2,22
american/am1233/Z200193807,131,97,176
english/thompsfr/Z200568660,4,0,24
american/am0559/Z200164619,16,4,27
american/am0065/Z300207284,58,27,68
english-ed2/ep2221/Z300652077,4,2,12
american/am1066/Z300187525,17,4,29
american/am1302/Z200198300,52,14,73
american/am0998/Z200181346,12,4,18
english-ed2/ep2221/Z300652074,58,42,80
english/galtjohn/Z200377283,42,14,50
american/am0214/Z200150707,0,0,16
