id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines
43699/contemplations,77,63,100
43704/in-reference-to-her-children-23-june-1659,85,71,94
43706/to-my-dear-and-loving-husband,6,6,12
46450/before-the-birth-of-one-of-her-children,22,18,28
43707/verses-upon-the-burning-of-our-house-july-10th-1666,52,39,57
43703/in-honour-of-that-high-and-mighty-princess-queen-elizabeth,85,58,100
43703/in-honour-of-that-high-and-mighty-princess-queen-elizabeth,85,58,100
44656/song-to-amarantha-that-she-would-dishevel-her-hair,22,16,28
44655/the-snail,51,38,66
44657/to-althea-from-prison,25,21,32
44658/to-lucasta-going-to-the-wars,8,8,12
44677/bermudas,40,31,40
44678/the-character-of-holland,31,22,37
44680/a-dialogue-between-the-soul-and-the-body,39,31,48
44682/the-garden-56d223dec2ced,66,48,72
44684/the-mower,37,24,40
44687/the-nymph-complaining-for-the-death-of-her-fawn,88,60,100
44688/to-his-coy-mistress,42,36,46
44689/upon-appleton-house-to-my-lord-fairfax,58,30,80
48322/a-dialogue-between-thyrsis-and-dorinda,39,25,67
48322/a-dialogue-between-thyrsis-and-dorinda,39,25,67
48323/clorinda-and-damon,32,26,37
48323/clorinda-and-damon,32,26,37
48325/a-dialogue-between-the-resolved-soul-and-created-pleasure,69,58,98
48326/the-gallery,45,38,56
48326/the-gallery,45,38,56
48327/the-unfortunate-lover,53,34,64
48331/upon-the-hill-and-grove-at-bilbrough,72,53,81
48333/the-mower-against-gardens,37,24,40
48333/the-mower-against-gardens,37,24,40
48334/damon-the-mower,75,56,88
48334/damon-the-mower,75,56,88
48322/a-dialogue-between-thyrsis-and-dorinda,39,25,67
48322/a-dialogue-between-thyrsis-and-dorinda,39,25,67
48323/clorinda-and-damon,32,26,37
48323/clorinda-and-damon,32,26,37
48324/ametas-and-thestylis-making-hay-ropes,12,8,26
48329/the-picture-of-little-t-c-in-a-prospect-of-flowers,34,30,40
48333/the-mower-against-gardens,37,24,40
48333/the-mower-against-gardens,37,24,40
48334/damon-the-mower,75,56,88
48334/damon-the-mower,75,56,88
48326/the-gallery,45,38,56
48326/the-gallery,45,38,56
45425/christs-nativity,26,18,30
45430/the-retreat-56d2250b6cff5,29,22,32
45434/the-world-56d2250cca80d,50,33,60
45433/the-water-fall,38,32,40
43786/upon-the-disobedient-child,38,19,43
43788/upon-the-vine-tree,12,11,14
44860/epitaph-56d2241ca135e,20,12,23
44172/absalom-and-achitophel,94,65,100
44181/mac-flecknoe,91,60,100
44189/to-the-memory-of-mr-oldham,25,17,25
44189/to-the-memory-of-mr-oldham,25,17,25
44190/to-the-pious-memory-of-the-accomplished-young-lady-mrs-anne-killigrew,84,60,100
44190/to-the-pious-memory-of-the-accomplished-young-lady-mrs-anne-killigrew,84,60,100
44176/song-fair-iris-i-love-and-hourly-i-die,12,8,13
44191/veni-creator-spiritus,34,28,39
44188/to-my-dear-friend-mr-congreve-on-his-comedy-calld-the-double-dealer,62,43,77
44189/to-the-memory-of-mr-oldham,25,17,25
44189/to-the-memory-of-mr-oldham,25,17,25
44190/to-the-pious-memory-of-the-accomplished-young-lady-mrs-anne-killigrew,84,60,100
44190/to-the-pious-memory-of-the-accomplished-young-lady-mrs-anne-killigrew,84,60,100
44192/song-you-charmd-me-not-with-that-fair-face,14,14,17
44175/song-calm-was-the-even-and-clear-was-the-sky,15,12,25
44182/marriage-a-la-mode,13,8,16
43640/epitaph-on-the-tombstone-of-a-child-the-last-of-seven-that-died-before,12,6,14
50449/on-the-death-of-the-late-earl-of-rochester,66,58,85
46131/the-preface,40,34,44
poem/cry-cicada,0,0,4
poem/twas-new-moon,2,0,4
poem/ah-waving-lespedeza,0,0,3
poem/i-come-weary,0,0,3
poem/cloud-flowers,0,0,3
poem/tis-first-snow,0,0,3
poem/ancient-pond,0,0,3
poem/caprice-0,24,24,28
43943/to-the-ladies,22,16,24
44081/the-true-born-englishman,37,31,56
44243/the-tree-56d223423328c,32,23,32
45266/a-description-of-the-morning,17,16,18
45269/on-stellas-birth-day,16,14,18
45270/stellas-birthday-march-13-1727,83,64,88
45267/to-quilca-a-country-house-not-in-good-repair,8,8,12
45265/the-beasts-confession,84,60,100
45272/verses-on-the-death-of-dr-swift-dspd,85,62,100
45268/a-satirical-elegy-on-the-death-of-a-late-famous-general,29,18,32
45268/a-satirical-elegy-on-the-death-of-a-late-famous-general,29,18,32
45268/a-satirical-elegy-on-the-death-of-a-late-famous-general,29,18,32
45268/a-satirical-elegy-on-the-death-of-a-late-famous-general,29,18,32
45264/advice-to-the-grub-street-verse-writers,18,12,20
43884/the-ballad-of-sally-in-our-alley,31,29,58
42915/little-robin-redbreast,8,4,16
44896/an-essay-on-criticism-part-1,84,63,100
44897/an-essay-on-criticism-part-2,90,74,100
44898/an-essay-on-criticism-part-3,80,61,100
44906/the-rape-of-the-lock-canto-1,89,68,100
44907/the-rape-of-the-lock-canto-2,95,76,100
44908/the-rape-of-the-lock-canto-3,81,58,100
44909/the-rape-of-the-lock-canto-4,96,68,100
44910/the-rape-of-the-lock-canto-5,96,70,100
44891/elegy-to-the-memory-of-an-unfortunate-lady,69,54,82
44891/elegy-to-the-memory-of-an-unfortunate-lady,69,54,82
44892/eloisa-to-abelard,92,70,100
44894/epistles-to-several-persons-epistle-iv,89,58,100
44899/an-essay-on-man-epistle-i,80,58,100
44900/an-essay-on-man-epistle-ii,86,70,100
44893/epistles-to-several-persons-epistle-ii-to-a-lady-on-the-characters-of-women,83,60,100
44895/epistle-to-dr-arbuthnot,83,63,100
44904/imitations-of-horace,80,59,100
44891/elegy-to-the-memory-of-an-unfortunate-lady,69,54,82
44891/elegy-to-the-memory-of-an-unfortunate-lady,69,54,82
44761/the-lover-a-ballad,34,29,48
44762/town-eclogues-monday-roxana-or-the-drawing-room,56,42,66
44763/town-eclogues-tuesday-st-jamess-coffee-house,72,58,91
44764/town-eclogues-wednesday-the-tete-a-tete,76,70,92
44765/town-eclogues-thursday-the-bassette-table,69,50,100
44766/town-eclogues-saturday-the-small-pox,78,60,96
44760/farewell-to-bath,12,8,28
45461/for-christmas-day,26,20,40
43534/for-christmas-day-hark-the-herald-angels-sing,32,22,36
44447/drury-lane-prologue-spoken-by-mr-garrick-at-the-opening-of-the-theatre-in-drury-lane-1747,52,41,62
44448/the-vanity-of-human-wishes,91,70,100
44301/ode-on-a-distant-prospect-of-eton-college,73,43,100
44304/ode-on-the-spring,42,30,50
44298/the-bard-a-pindaric-ode,77,51,100
44306/the-progress-of-poesy-a-pindaric-ode,81,58,100
44300/the-fatal-sisters-an-ode,47,38,65
44302/ode-on-the-death-of-a-favourite-cat-drowned-in-a-tub-of-goldfishes,38,28,42
44305/on-the-death-of-richard-west,11,9,14
45173/jubilate-agno,68,14,74
44034/sonnet-to-william-wilberforce-esq,14,12,14
50599/epitaph-on-a-hare,40,32,44
44031/on-receipt-of-my-mothers-picture,94,65,100
44027/the-castaway,62,50,66
44029/on-the-loss-of-the-royal-george,24,13,36
44035/the-task-book-i-the-sofa,58,14,87
44036/the-task-book-ii-the-time-piece,80,23,100
44038/the-task-book-v-the-winter-morning-walk,47,15,75
44037/the-task-book-iv-the-winter-evening,79,22,100
44039/the-task-book-vi-the-winter-walk-at-noon,53,10,92
44028/light-shining-out-of-darkness,18,8,30
51906/to-fashion,20,14,24
51887/sonnet-to-the-poppy-while-summer-roses-all-their-glory-yield,11,6,14
51888/sonnet-84-while-one-sere-leaf-that-parting-autumn-yields,14,8,14
51889/sonnet-91-on-the-fleet-streams-the-sun-that-late-arose,14,13,14
51890/sonnet-92-behold-that-tree-in-autumns-dim-decay,13,11,14
51916/winter-56d22ffceced7,8,8,14
51901/washing-day,71,26,86
51902/to-mr-st-coleridge,31,7,43
51884/on-an-unsociable-family,12,8,14
poem/sonnet-92-behold-tree-autumns-dim-decay,13,11,14
poem/sonnet-xliv,14,9,15
poem/sonnet-xci-i-can-groups-these-mimic-flowers-compose,14,12,15
51893/sonnet-on-being-cautioned-against-walking-on-an-headland-overlooking-the-sea-because-it-was-frequented-by-a-lunatic,14,13,14
52386/to-the-shade-of-burns,14,11,14
51894/on-the-departure-of-the-nightingale,12,8,14
51894/on-the-departure-of-the-nightingale,12,8,14
51894/on-the-departure-of-the-nightingale,12,8,14
51894/on-the-departure-of-the-nightingale,12,8,14
43925/an-excelente-balade-of-charitie,73,48,91
43925/an-excelente-balade-of-charitie,73,48,91
43925/an-excelente-balade-of-charitie,73,48,91
43925/an-excelente-balade-of-charitie,73,48,91
43924/aella-a-tragical-interlude,73,36,96
51905/the-indifferent-shepherdess-to-colin,50,38,56
45465/on-being-brought-from-africa-to-america,8,8,8
45467/to-a-gentleman-and-lady-on-the-death-of-the-ladys-brother-and-sister-and-a-child-of-the-name-avis-aged-one-year,30,24,34
45467/to-a-gentleman-and-lady-on-the-death-of-the-ladys-brother-and-sister-and-a-child-of-the-name-avis-aged-one-year,30,24,34
45467/to-a-gentleman-and-lady-on-the-death-of-the-ladys-brother-and-sister-and-a-child-of-the-name-avis-aged-one-year,30,24,34
45467/to-a-gentleman-and-lady-on-the-death-of-the-ladys-brother-and-sister-and-a-child-of-the-name-avis-aged-one-year,30,24,34
45466/on-virtue,8,4,21
43685/song-memory-hither-come,14,10,16
43654/the-chimney-sweeper-when-my-mother-died-i-was-very-young,18,14,24
43661/holy-thursday-twas-on-a-holy-thursday-their-innocent-faces-clean,8,4,12
43667/introduction-to-the-songs-of-innocence,8,6,20
43670/the-lamb-56d222765a3e1,10,10,20
43653/the-chimney-sweeper-a-little-black-thing-among-the-snow,10,6,12
43653/the-chimney-sweeper-a-little-black-thing-among-the-snow,10,6,12
43687/the-tyger,20,18,24
45951/infant-sorrow,6,6,8
45952/a-poison-tree,16,12,16
43663/i-heard-an-angel,14,14,20
43665/infant-joy,2,0,12
43653/the-chimney-sweeper-a-little-black-thing-among-the-snow,10,6,12
43653/the-chimney-sweeper-a-little-black-thing-among-the-snow,10,6,12
44986/january-1795,43,28,44
51900/londons-summer-morning,30,10,42
43814/tam-glen,26,18,32
43809/it-was-a-for-our-rightful-king,12,9,30
43812/a-red-red-rose,8,6,16
43812/a-red-red-rose,8,6,16
43807/highland-mary,21,2,32
43810/last-may-a-braw-wooer,20,16,40
43800/ca-the-yowes-to-the-knowes,18,15,25
43811/mary-morison,12,8,24
43818/ye-flowery-banks-bonie-doon,8,6,20
43818/ye-flowery-banks-bonie-doon,8,6,20
43801/comin-thro-the-rye,10,10,33
43815/tam-o-shanter,84,44,100
43798/ae-fond-kiss,17,13,24
43799/afton-water,18,12,24
43812/a-red-red-rose,8,6,16
43812/a-red-red-rose,8,6,16
43818/ye-flowery-banks-bonie-doon,8,6,20
43818/ye-flowery-banks-bonie-doon,8,6,20
43694/bereavement-56d2227f84d2c,12,8,14
43695/evening-56d2227fccb56,13,10,14
43696/on-the-funeral-of-charles-the-first-at-night-in-st-georges-chapel-windsor,36,26,36
52353/the-snow-is-melting,2,0,3
52354/goes-out-comes-back,0,0,3
52355/mosquito-at-my-ear,0,0,3
52356/under-the-evening-moon,0,0,3
52358/all-the-time-i-pray-to-buddha,2,0,3
51880/on-education,12,6,15
poem/composed-upon-westminster-bridge-september-3-1802,13,11,14
poem/ode-intimations-immortality-recollections-early-childhood,91,69,100
52408/in-lovely-blue,0,0,12
52408/in-lovely-blue,0,0,12
52408/in-lovely-blue,0,0,12
52408/in-lovely-blue,0,0,12
45525/it-is-not-to-be-thought-of,11,10,14
45524/it-is-a-beauteous-evening-calm-and-free,11,5,14
45528/london-1802,14,12,14
45532/november-1806,14,14,14
45534/october-1803,13,9,14
45539/on-the-extinction-of-the-venetian-republic,12,11,14
45564/the-world-is-too-much-with-us,12,11,14
45565/written-in-london-september-1802,12,9,14
52299/nuns-fret-not-at-their-convents-narrow-room,14,14,14
45540/the-power-of-armies-is-a-visible-thing,14,9,14
45556/sonnets-from-the-river-duddon-after-thought,12,11,14
45523/inside-of-kings-college-chapel-cambridge,12,8,14
45531/mutability,14,12,14
45563/the-virgin,12,10,14
45547/scorn-not-the-sonnet,12,11,14
45530/most-sweet-it-is,9,6,14
45538/on-the-departure-of-sir-walter-scott-from-abbotsford-for-naples,13,11,14
45541/a-poet-he-hath-put-his-heart-to-school,13,13,14
45568/yarrow-unvisited,52,22,64
45568/yarrow-unvisited,52,22,64
45567/yarrow-visited-september-1814,47,24,88
45567/yarrow-visited-september-1814,47,24,88
45566/yarrow-revisited,58,30,100
45566/yarrow-revisited,58,30,100
45546/the-reverie-of-poor-susan,13,12,16
45512/character-of-the-happy-warrior,81,69,85
45550/she-was-a-phantom-of-delight,24,18,30
45555/song-at-the-feast-of-brougham-castle-upon-the-restoration-of-lord-clifford-the-shepherd-to-the-estates-and-honours-of-his-ancestors,88,75,100
45560/to-a-highland-girl,71,54,79
45535/ode-to-duty,49,36,59
45536/ode-intimations-of-immortality-from-recollections-of-early-childhood,88,66,100
45521/i-wandered-lonely-as-a-cloud,24,22,24
45517/extempore-effusion-upon-the-death-of-james-hogg,22,14,44
45516/elegiac-stanzas-suggested-by-a-picture-of-peele-castle-in-a-storm-painted-by-sir-george-beaumont,58,48,60
45527/lines-composed-a-few-miles-above-tintern-abbey-on-revisiting-the-banks-of-the-wye-during-a-tour-july-13-1798,63,9,100
45558/there-was-a-boy,20,2,34
45518/the-french-revolution-as-it-appeared-to-enthusiasts-at-its-commencement,31,5,40
45522/influence-of-natural-objects-in-calling-forth-and-strengthening-the-imagination-in-boyhood-and-early-youth,31,6,63
45552/the-simplon-pass,11,5,20
45542/the-prelude-book-1-childhood-and-school-time,61,10,100
45543/the-prelude-book-2-school-time-continued,65,17,100
45557/the-tables-turned,30,22,32
45549/she-dwelt-among-the-untrodden-ways,12,6,12
45553/a-slumber-did-my-spirit-seal,6,6,8
45520/i-travelled-among-unknown-men,14,14,16
45562/to-the-cuckoo,30,22,32
45568/yarrow-unvisited,52,22,64
45568/yarrow-unvisited,52,22,64
45567/yarrow-visited-september-1814,47,24,88
45567/yarrow-visited-september-1814,47,24,88
45566/yarrow-revisited,58,30,100
45566/yarrow-revisited,58,30,100
51911/the-indian,12,7,14
43999/work-without-hope,12,9,15
43999/work-without-hope,12,9,15
43987/the-good-great-man,15,14,16
43995/the-pains-of-sleep,48,32,52
43972/constancy-to-an-ideal-object,26,20,32
43990/the-knights-tomb,11,6,11
43994/loves-apparition-and-evanishment-an-allegoric-romance,26,22,28
43974/on-donnes-poetry,4,2,4
43978/fragment-4-as-some-vast-tropic-tree-itself-a-wood,9,6,11
43981/fragment-7-when-hope-but-made-tranquillity-be-felt,4,2,5
43984/fragment-10-the-three-sorts-of-friends,2,2,5
43985/france-an-ode,92,72,100
43973/dejection-an-ode,81,60,100
43992/this-lime-tree-bower-my-prison,45,15,79
43992/this-lime-tree-bower-my-prison,45,15,79
43988/hymn-before-sun-rise-in-the-vale-of-chamouni,14,6,42
43988/hymn-before-sun-rise-in-the-vale-of-chamouni,14,6,42
43989/inscription-for-a-fountain-on-a-heath,11,4,19
43989/inscription-for-a-fountain-on-a-heath,11,4,19
43999/work-without-hope,12,9,15
43999/work-without-hope,12,9,15
43980/fragment-6-the-moon-how-definite-its-orb,5,2,10
43983/fragment-9-the-netherlands,2,2,7
43986/frost-at-midnight,26,8,75
43992/this-lime-tree-bower-my-prison,45,15,79
43992/this-lime-tree-bower-my-prison,45,15,79
43988/hymn-before-sun-rise-in-the-vale-of-chamouni,14,6,42
43988/hymn-before-sun-rise-in-the-vale-of-chamouni,14,6,42
43989/inscription-for-a-fountain-on-a-heath,11,4,19
43989/inscription-for-a-fountain-on-a-heath,11,4,19
45182/the-well-of-st-keyne,44,30,52
45179/gods-judgment-on-a-wicked-bishop,77,69,80
45181/the-old-mans-complaints-and-how-he-gained-them,20,16,24
44516/cleanliness-56d223a4dd2c1,37,24,38
44517/a-farewell-to-tobacco,93,67,100
44520/on-an-infant-dying-as-soon-as-born,55,35,63
44570/to-robert-browning,2,0,14
44570/to-robert-browning,2,0,14
44564/ianthe-you-are-calld-to-cross-the-sea,14,10,18
44564/ianthe-you-are-calld-to-cross-the-sea,14,10,18
44569/the-maids-lament,20,14,26
44569/the-maids-lament,20,14,26
44571/you-smiled-you-spoke-and-i-believed,6,4,6
44570/to-robert-browning,2,0,14
44570/to-robert-browning,2,0,14
44564/ianthe-you-are-calld-to-cross-the-sea,14,10,18
44564/ianthe-you-are-calld-to-cross-the-sea,14,10,18
44569/the-maids-lament,20,14,26
44569/the-maids-lament,20,14,26
44559/child-of-a-day,6,6,8
44563/faesulan-idyl,43,7,62
44558/acon-and-rhodope-or-inconstancy,31,6,100
44780/a-ballad-the-lake-of-the-dismal-swamp,38,37,41
44781/lalla-rookh,40,29,49
43171/a-visit-from-st-nicholas,52,44,56
45313/the-babys-dance,8,8,8
45316/the-star-56d224c697fbe,18,16,20
45314/the-cut-56d224c600c8b,14,12,16
44437/a-thought-of-the-nile,14,13,14
44433/abou-ben-adhem,18,18,18
44436/song-of-fairies-robbing-an-orchard,8,8,12
44434/the-glove-and-the-lions,22,20,24
43841/january-22nd-missolonghi,32,26,41
43845/so-well-go-no-more-a-roving,12,6,12
43845/so-well-go-no-more-a-roving,12,6,12
43826/dear-doctor-i-have-read-your-play,89,52,93
43825/darkness-56d222aeeee1b,73,29,82
43845/so-well-go-no-more-a-roving,12,6,12
43845/so-well-go-no-more-a-roving,12,6,12
poem/medusa-leonardo-da-vinci-florentine-gallery,34,32,40
poem/ozymandias,14,9,14
52303/to-wordsworth-56d230a825a05,11,6,14
45118/england-in-1819,14,13,14
45127/lines-written-among-the-euganean-hills,87,64,100
45119/epipsychidion,95,76,100
45119/epipsychidion,95,76,100
45114/the-waning-moon,4,4,6
45120/the-fitful-alternations-of-the-rain,4,2,4
45125/julian-and-maddalo,92,64,100
45132/music-when-soft-voices-die-to-,4,0,8
45128/lines-written-in-the-bay-of-lerici,43,37,52
45134/ode-to-the-west-wind,48,37,75
45117/the-cloud-56d2247bf4112,52,32,84
45117/the-cloud-56d2247bf4112,52,32,84
45119/epipsychidion,95,76,100
45119/epipsychidion,95,76,100
45122/hymn-of-pan,29,18,36
45112/adonais-an-elegy-on-the-death-of-john-keats,87,64,100
45137/queen-mab-part-vi,71,32,94
45113/alastor-or-the-spirit-of-solitude,61,11,100
45136/prometheus-unbound,40,6,76
45117/the-cloud-56d2247bf4112,52,32,84
45117/the-cloud-56d2247bf4112,52,32,84
45116/archys-song-from-charles-i-a-widow-bird-sate-mourning,10,8,12
poem/sheep-winter,14,8,14
51935/to-wordsworth,20,12,30
43953/to-john-clare,12,9,14
43950/the-skylark,25,17,28
43946/autumn-56d222d7e0f7c,10,8,12
43949/i-hid-my-love,20,16,24
43947/the-dying-child,30,24,30
poem/sonnet-mutation,13,9,14
55283/mutation,13,9,14
poem/sonnet-x-one-who-has-been-long-city-pent,13,10,14
poem/ode-psyche,47,36,67
poem/ode-melancholy,27,14,33
poem/ode-grecian-urn,30,22,50
poem/sonnet-vii-o-solitude-if-i-must-thee-dwell,14,13,14
poem/haydon-sonnet-written-seeing-elgin-marbles,14,12,14
poem/haydon-sonnet-written-seeing-elgin-marbles,14,12,14
poem/haydon-sonnet-written-seeing-elgin-marbles,14,12,14
poem/haydon-sonnet-written-seeing-elgin-marbles,14,12,14
poem/seeing-elgin-marbles,13,11,14
44481/on-first-looking-into-chapmans-homer,13,13,14
44486/to-one-who-has-been-long-in-city-pent,13,10,14
44486/to-one-who-has-been-long-in-city-pent,13,10,14
44472/the-human-seasons,8,4,14
44468/bright-star-would-i-were-stedfast-as-thou-art,13,8,14
44482/on-sitting-down-to-read-king-lear-once-again,11,10,14
44474/if-by-dull-rhymes-our-english-must-be-chaind,13,6,14
44485/to-homer,14,8,14
44487/to-sleep-56d2239b832a2,13,6,14
44488/when-i-have-fears-that-i-may-cease-to-be,8,8,14
47348/meg-merrilies,15,8,30
47348/meg-merrilies,15,8,30
44475/la-belle-dame-sans-merci-a-ballad,21,16,48
44469/endymion-56d2239287ca5,50,31,65
44469/endymion-56d2239287ca5,50,31,65
44471/fancy,82,60,94
44471/fancy,82,60,94
44476/lines-on-the-mermaid-tavern,17,10,26
44483/robin-hood,50,33,63
44477/ode-on-a-grecian-urn,30,22,50
44479/ode-to-a-nightingale,68,54,80
44484/to-autumn,29,23,33
44486/to-one-who-has-been-long-in-city-pent,13,10,14
44486/to-one-who-has-been-long-in-city-pent,13,10,14
44469/endymion-56d2239287ca5,50,31,65
44469/endymion-56d2239287ca5,50,31,65
44471/fancy,82,60,94
44471/fancy,82,60,94
44480/ode-to-psyche,47,36,67
44473/hyperion,64,19,100
47348/meg-merrilies,15,8,30
47348/meg-merrilies,15,8,30
52334/long-time-a-child-and-still-a-child-when-years,11,10,14
52335/to-a-deaf-and-dumb-little-girl,11,10,14
52401/no-i-wasnt-meant-to-love-and-be-loved,2,0,20
52339/silence-56d230b89fd5e,12,10,14
52337/sonnet-to-vauxhall,14,12,15
51936/change-56d230061b356,27,6,40
46469/to--56d2265c41749,11,8,14
45869/experience-56d22593ac17d,15,12,21
45875/fate-56d22595a165d,45,23,50
45876/good-bye,28,24,30
45877/each-and-all,46,28,51
45877/each-and-all,46,28,51
45874/ode-inscribed-to-william-h-channing,69,48,97
52344/ode-to-beauty,88,52,99
45877/each-and-all,46,28,51
45877/each-and-all,46,28,51
45872/the-snow-storm-56d22594aa595,13,6,28
45873/days-56d22594f3322,3,0,11
47389/the-step-mother,67,49,72
42914/mr-nobody,17,17,32
44773/the-sleigh-bells,34,28,40
47386/the-dying-hunter-to-his-dog,37,32,40
poem/sonnet-v-0,13,13,14
poem/sonnet-vi,13,12,14
poem/grief,12,8,14
poem/how-do-i-love-thee-sonnet-43,12,12,14
poem/face-all-world-sonnet-7,12,10,14
poem/beloved-my-beloved-sonnet-20,14,13,14
poem/say-over-again-sonnet-21,14,10,14
poem/my-letters-all-dead-paper-sonnet-28,14,12,14
43732/past-and-future,12,8,14
43733/sonnets-from-the-portuguese-1-i-thought-once-how-theocritus-had-sung,8,5,14
43734/sonnets-from-the-portuguese-6-go-from-me-yet-i-feel-that-i-shall-stand,13,12,14
43735/sonnets-from-the-portuguese-7-the-face-of-all-the-world-is-changed-i-think,12,10,14
43736/sonnets-from-the-portuguese-14-if-thou-must-love-me-let-it-be-for-nought,13,12,14
43737/sonnets-from-the-portuguese-20-beloved-my-beloved-when-i-think,14,13,14
43738/sonnets-from-the-portuguese-22-when-our-two-souls-stand-up-erect-and-strong,14,11,14
43739/sonnets-from-the-portuguese-26-i-lived-with-visions-for-my-company,14,11,14
43740/sonnets-from-the-portuguese-28-my-letters-all-dead-paper-mute-and-white-,14,12,14
43741/sonnets-from-the-portuguese-35-if-i-leave-all-for-thee-wilt-thou-exchange,13,9,14
43742/sonnets-from-the-portuguese-43-how-do-i-love-thee-let-me-count-the-ways,12,12,14
43727/the-ladys-yes,18,14,28
poem/nature,14,11,14
44630/divina-commedia,80,65,85
44635/keats,14,12,14
44635/keats,14,12,14
44638/milton,12,10,14
44646/shakespeare-56d223d11b146,14,10,14
44629/the-cross-of-snow,12,8,14
44654/the-wreck-of-the-hesperus,53,34,88
44654/the-wreck-of-the-hesperus,53,34,88
44648/the-skeleton-in-armor,89,73,100
44647/sir-humphrey-gilbert,24,20,44
44647/sir-humphrey-gilbert,24,20,44
44624/the-arrow-and-the-song,8,6,12
44642/nuremberg,50,44,52
44643/the-old-clock-on-the-stairs,68,52,72
44639/morituri-salutamus-poem-for-the-fiftieth-anniversary-of-the-class-of-1825-in-bowdoin-college,81,66,100
44651/the-tide-rises-the-tide-falls,15,14,15
44635/keats,14,12,14
44635/keats,14,12,14
44654/the-wreck-of-the-hesperus,53,34,88
44654/the-wreck-of-the-hesperus,53,34,88
45896/the-day-is-done,23,16,44
44647/sir-humphrey-gilbert,24,20,44
44647/sir-humphrey-gilbert,24,20,44
44628/the-childrens-hour-56d223ca55069,17,6,40
45489/skipper-iresons-ride,79,59,99
45489/skipper-iresons-ride,79,59,99
45492/what-the-birds-said,40,30,44
45484/the-barefoot-boy,88,74,100
45489/skipper-iresons-ride,79,59,99
45489/skipper-iresons-ride,79,59,99
45483/barbara-frietchie,42,32,60
45483/barbara-frietchie,42,32,60
45488/my-triumph,53,41,72
45482/an-autograph,54,42,64
45483/barbara-frietchie,42,32,60
45483/barbara-frietchie,42,32,60
45493/the-worship-of-nature,38,24,40
poem/memoriam-h-h,81,62,100
poem/ulysses,52,12,70
48625/sonnet-to-science,11,8,14
44889/to-ulalume-a-ballad,73,57,100
44885/annabel-lee,25,25,41
48629/the-sleeper-56d22a05d79d5,53,44,60
48630/the-valley-of-unrest,26,16,27
48631/dream-land-56d22a06bce76,48,32,56
46477/alone-56d2265f2667d,18,14,22
44886/a-dream-56d22426d2d30,16,16,16
45901/the-bear-hunt,73,50,88
45901/the-bear-hunt,73,50,88
45901/the-bear-hunt,73,50,88
45901/the-bear-hunt,73,50,88
45380/the-princess-now-sleeps-the-crimson-petal,0,0,14
45380/the-princess-now-sleeps-the-crimson-petal,0,0,14
45362/locksley-hall,86,70,100
45358/in-the-valley-of-cauteretz,10,4,10
45371/northern-farmer-old-style,57,42,68
45371/northern-farmer-old-style,57,42,68
45323/the-higher-pantheism,18,16,18
45372/northern-farmer-new-style,52,36,60
45372/northern-farmer-new-style,52,36,60
45373/oenone,38,2,100
45373/oenone,38,2,100
45378/the-princess-come-down-o-maid,24,4,31
45378/the-princess-come-down-o-maid,24,4,31
45371/northern-farmer-old-style,57,42,68
45371/northern-farmer-old-style,57,42,68
45372/northern-farmer-new-style,52,36,60
45372/northern-farmer-new-style,52,36,60
45328/in-memoriam-a-h-h-obiit-mdcccxxxiii-prelude,38,28,44
45319/the-charge-of-the-light-brigade,40,19,61
45373/oenone,38,2,100
45373/oenone,38,2,100
45370/morte-darthur,27,0,100
45392/ulysses,43,2,70
45378/the-princess-come-down-o-maid,24,4,31
45378/the-princess-come-down-o-maid,24,4,31
45380/the-princess-now-sleeps-the-crimson-petal,0,0,14
45380/the-princess-now-sleeps-the-crimson-petal,0,0,14
45382/the-princess-our-enemies-have-falln,6,0,26
45384/the-princess-tears-idle-tears,2,2,20
45389/tithonus,32,2,76
45325/idylls-of-the-king-the-passing-of-arthur,49,12,100
45324/idylls-of-the-king-the-last-tournament,41,7,100
45390/to-j-s,56,36,76
45318/break-break-break,8,8,16
45376/the-princess-as-thro-the-land,10,0,14
45379/the-princess-home-they-brought-her-warrior-dead,11,8,16
52042/to-shakespeare,8,8,14
44379/the-chambered-nautilus,34,33,35
44384/the-living-temple,54,40,56
44378/cacoethes-scribendi,12,10,12
46468/flaxman,13,11,14
poem/book-nonsense-1-10-12,13,13,18
poem/now-0,10,6,14
poem/soliloquy-spanish-cloister,68,48,72
poem/my-last-duchess,56,40,56
45862/the-song-of-the-wreck,36,26,40
45862/the-song-of-the-wreck,36,26,40
45862/the-song-of-the-wreck,36,26,40
45862/the-song-of-the-wreck,36,26,40
45755/there-was-an-old-man-with-a-beard,3,3,4
44607/there-was-an-old-man-of-thermopylae,0,0,4
44608/there-was-an-old-man-on-the-border,3,3,4
44609/there-was-an-old-person-of-nice,0,0,4
42910/a-young-lady-of-lynn,5,3,5
43188/the-owl-and-the-pussy-cat,27,21,36
43767/memorabilia-56d22299dec53,13,10,16
43750/confessions,26,18,36
43773/prospice,27,24,28
43780/youth-and-art,50,40,68
43768/my-last-duchess,56,40,57
43768/my-last-duchess,56,40,57
43763/love-among-the-ruins,77,60,84
43774/protus,43,23,57
43772/parting-at-morning,4,4,4
46313/porphyrias-lover,59,47,60
43751/count-gismond0151aix-in-provence,92,70,100
43760/the-laboratory,43,36,48
43746/the-bishop-orders-his-tomb-at-saint-praxeds-church,82,48,100
